# SAMPLE DATASET - Actual dataset is generated on the fly during training
# Token IDs: 0=SOS, 1=EOS, 2=PAD, 3=(, 4=), 5=[, 6=]
sample_id,token_sequence,readable_sequence,original_length,padded_length
594,"0,5,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2",[],4,512
595,"0,3,3,3,4,5,6,3,3,3,3,4,5,5,5,5,6,3,5,5,5,5,3,5,5,6,3,5,3,3,5,5,3,3,4,3,4,4,6,5,5,3,4,5,3,4,6,6,3,4,6,5,5,6,5,5,5,3,3,3,4,5,3,4,5,6,6,4,4,3,5,3,3,4,3,3,5,6,4,4,3,3,3,4,4,4,3,5,6,5,5,6,6,5,5,5,3,3,4,4,3,3,5,5,6,5,5,5,3,4,6,3,4,5,6,5,6,3,5,6,3,4,4,3,3,5,3,3,5,6,4,3,4,3,4,5,6,3,4,4,3,5,3,5,6,4,6,4,5,6,6,3,5,3,4,6,3,5,6,4,4,5,5,6,5,6,6,3,3,5,5,6,3,3,3,5,3,3,5,3,4,6,5,6,4,3,4,3,5,3,3,5,6,5,6,3,5,6,5,3,4,6,5,6,3,5,6,4,3,4,5,6,5,3,4,5,3,5,6,4,3,4,3,4,5,5,6,3,4,6,5,3,4,3,4,3,5,5,3,4,5,3,3,5,5,3,3,4,3,4,3,4,4,5,3,3,5,5,3,4,5,3,3,4,3,4,5,3,3,4,4,6,5,5,5,5,5,5,6,3,5,6,5,6,3,3,3,3,3,4,4,4,3,4,4,4,4,5,6,6,5,3,5,5,6,6,3,3,3,5,3,4,6,4,3,5,6,5,5,6,6,4,3,5,5,5,3,5,5,3,4,5,5,5,6,5,5,5,3,3,5,3,4,5,6,5,3,3,4,3,5,3,5,6,5,6,4,5,3,5,5,5,6,5,3,3,3,5,6,5,3,4,5,3,3,3,5,3,4,6,4,4,4,6,6,4,4,4,6,6,6,4,6,6,4,4,6,6,4,4,6,6,6,6,6,6,6,4,6,6,6,4,4,4,4,6,6,6,6,6,4,6,6,6,4,4,6,6,6,4,4,6,6,6,4,6,6,6,4,4,4,6,4,4,6,4,4,4,6,4,4,4,4,6,6,6,4,4,6,6,6,4,4,6,4,6,6,6,6,6,4,4,6,4,6,4,6,6,6,6,4,6,6,6,4,4,4,4,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2",((()[](((()[[[[]([[[[([[]([(([[(()())][[()[()]]()][[][[[((()[()[]]))([(()(([]))((()))([][[]][[[(())(([[][[[()]()[][]([]())(([(([])()()[]())([([])])[]]([()]([]))[[][]](([[]((([(([()][])()([(([][]([][()][]([])()[][()[([])()()[[]()][()()([[()[(([[(()()())[(([[()[(()()[(())][[[[[[]([][]((((()))())))[]][([[]]((([()])([][[]])([[[([[()[[[][[[(([()[][(()([([][])[([[[][((([][()[((([()])))]])))]]])]]))]]))]]]]]]])]]]))))]]]]])]]]))]]]))]]])]]])))]))])))]))))]]]))]]]))])]]]]]))])])]]]])]]]))))),490,512
596,"0,5,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2",[],4,512
597,"0,5,5,6,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2",[[]],6,512
598,"0,3,5,5,6,5,3,5,5,3,4,5,5,3,5,3,3,3,5,6,5,6,5,6,5,3,3,3,5,3,5,6,4,3,4,5,5,3,5,6,5,3,3,3,5,6,3,5,5,5,5,5,3,3,3,5,3,5,6,3,5,6,4,5,6,5,6,4,3,3,5,5,6,3,4,3,4,6,5,6,5,3,4,5,5,5,6,3,3,4,3,3,5,6,4,3,3,4,3,4,3,4,5,6,4,4,4,6,5,3,4,6,5,3,4,3,5,6,3,5,3,4,6,4,4,6,3,4,6,5,5,5,5,5,5,5,3,5,5,6,3,5,3,5,3,5,5,3,4,6,6,4,6,3,5,3,5,3,4,3,5,6,4,5,6,3,3,3,3,3,4,4,3,4,5,3,5,3,3,5,6,4,5,3,4,3,4,3,3,5,5,6,3,5,6,3,5,3,3,3,4,3,4,5,3,5,5,5,3,3,5,3,5,6,5,3,3,4,5,5,3,5,5,6,6,4,6,6,4,6,4,6,4,4,6,6,6,4,6,4,4,6,4,4,6,4,4,6,4,6,4,6,4,4,4,6,4,6,4,4,6,4,6,4,6,6,6,6,6,6,6,6,4,4,6,4,4,4,6,6,6,6,6,4,4,4,4,6,4,6,6,6,4,4,4,6,4,4,4,6,4,6,6,6,6,4,6,6,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2",([[][([[()[[([((([][][][((([([])()[[([][((([]([[[[[((([([]([])[][])(([[]()()][][()[[[](()(([])(()()()[])))][()][()([]([()]))]()][[[[[[[([[]([([([[()]])]([([()([])[]((((())()[([(([])[()()(([[]([]([((()()[([[[(([([][(()[[([[]])]])])]))]]])]))]))]))])])])))])]))])])]]]]]]]]))])))]]]]]))))])]]])))])))])]]]])]]),310,512
599,"0,3,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2",(),4,512
600,"0,5,3,5,5,6,5,3,4,3,5,3,4,6,4,6,3,5,3,4,3,3,4,5,6,3,5,3,5,5,5,5,6,6,5,6,3,5,6,4,6,3,3,3,4,5,6,3,4,3,5,5,3,5,6,3,5,6,4,3,4,4,3,3,3,5,3,5,5,6,6,3,4,3,5,3,5,5,3,5,3,4,6,5,6,4,5,6,5,5,6,5,5,3,3,5,5,5,5,5,6,3,4,5,5,6,5,5,5,6,6,5,6,5,3,3,3,3,3,5,6,4,3,5,3,3,5,5,3,5,5,6,6,5,3,3,3,5,5,3,4,6,6,4,4,4,3,5,3,4,5,5,3,3,3,4,3,5,6,3,3,5,3,3,4,5,5,5,3,5,3,3,4,3,3,5,5,6,6,3,3,3,5,6,4,4,4,4,4,4,6,4,6,6,6,4,6,4,4,4,4,4,6,6,6,4,6,4,6,6,4,4,6,4,4,4,4,4,6,6,6,6,6,6,6,4,4,6,6,6,6,6,4,6,4,4,6,4,4,4,6,6,4,4,4,6,4,6,4,4,6,4,6,4,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2",[([[][()([()])]([()(()[]([([[[[]][]([])]((()[]()([[([]([])())((([([[]]()([([[([()][])[][[][[(([[[[[]()[[][[[]][][((((([])([(([[([[]][((([[()]])))([()[[((()([](([(()[[[([(()(([[]]((([]))))))])]]])])))))]]])])]]))])))))]]]]]]]))]]]]])]))])))]])))])]))])])],256,512
601,"0,3,3,4,5,5,6,6,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2",(()[[]]),10,512
602,"0,5,3,3,4,4,5,6,3,4,3,3,3,3,3,3,5,3,4,5,5,6,6,6,3,3,5,5,5,3,5,6,4,3,5,6,3,4,3,5,5,6,3,4,5,3,3,4,5,3,4,3,3,4,5,6,3,4,5,5,6,3,4,6,4,6,3,3,3,3,3,4,4,4,5,5,6,6,3,5,6,5,6,3,3,3,5,6,5,6,4,4,4,4,4,4,4,6,6,4,4,6,6,6,4,4,4,4,4,4,4,4,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2",[(())[]()(((((([()[[]]](([[[([])([]()([[]()[(()[()(()[]()[[]()])]((((()))[[]]([][]((([][])))))))]]))]]]))))))))],114,512
603,"0,3,3,3,4,4,5,3,5,5,3,4,5,3,5,6,4,3,4,3,3,4,3,4,5,3,5,3,4,3,5,3,3,3,5,3,4,3,4,6,3,3,4,4,3,3,3,4,5,3,4,3,4,6,5,6,4,5,6,3,5,6,4,5,3,3,4,3,3,5,6,4,4,4,6,4,4,4,4,6,4,6,4,6,4,6,6,6,4,6,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2",((())[([[()[([])()(()()[([()([((([()()](())((()[()()][])[]([])[(()(([])))]))))])])])]]])]),92,512
604,"0,3,5,5,6,5,6,5,3,4,5,5,3,3,5,5,6,3,3,4,5,5,6,6,3,3,4,3,3,5,5,6,6,4,4,4,4,5,6,5,3,4,6,6,4,3,3,5,3,4,5,6,3,3,5,5,5,3,3,3,5,6,4,5,5,5,5,6,6,6,3,5,3,3,3,3,4,5,5,5,3,3,3,5,5,6,3,3,3,3,3,5,3,3,4,5,3,5,6,4,3,4,5,3,4,5,6,5,6,3,5,6,4,5,3,3,5,6,4,3,5,6,5,6,4,5,6,4,3,3,4,5,6,3,5,6,4,5,5,5,5,6,3,3,4,4,5,5,6,5,3,5,6,5,5,3,4,6,3,4,6,5,5,3,5,3,3,3,4,4,4,5,6,3,3,4,3,4,3,4,4,3,4,6,5,3,3,3,4,4,5,5,3,3,5,5,3,3,4,4,6,6,4,5,5,5,6,5,3,3,5,5,3,3,3,4,4,5,3,3,4,5,5,5,6,3,5,6,4,3,5,3,4,6,3,3,5,6,4,4,4,5,5,5,3,4,3,4,3,4,5,6,3,3,5,5,6,3,4,6,3,4,5,6,4,4,6,5,6,3,3,5,6,3,3,3,4,3,5,5,3,4,6,6,4,3,5,3,5,6,3,4,3,5,3,3,3,4,4,4,5,6,5,3,4,6,6,5,3,4,3,4,5,6,3,3,5,3,4,6,5,5,3,3,3,4,4,5,5,3,5,5,3,3,5,6,5,5,6,6,4,4,6,6,4,6,6,4,6,6,4,4,6,4,4,6,4,4,4,4,4,6,6,6,6,4,6,4,6,6,4,4,6,6,6,4,6,6,4,6,4,6,6,4,6,6,6,6,6,4,6,6,6,4,6,4,4,4,4,4,6,4,4,4,6,6,6,4,4,4,6,4,6,4,4,6,6,6,4,4,6,4,4,4,6,6,6,6,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2",([[][][()[[(([[](()[[]](()(([[]]))))[][()]])(([()[](([[[((([])[[[[]]]([(((()[[[((([[]((((([(()[([])()[()[][]([])[(([])([][])[])(()[]([])[[[[](())[[][([][[()]()][[([((()))[](()()())()][((())[[(([[(())]])[[[][(([[((())[(()[[[]([])([()](([])))[[[()()()[](([[]()]()[]))][](([]((()([[()]])([([]()([((()))[][()]][()()[](([()][[((())[[([[(([][[]]))]])]])]]))]))])))))]]]])])]]))]]])]])])]])]]]]])]]])])))))])))]]])))])]))]]]))])))]]]]),430,512
605,"0,3,5,5,6,5,5,5,5,3,3,4,3,5,5,6,5,3,3,3,5,6,3,3,4,4,5,3,4,3,4,5,5,3,4,5,5,3,5,5,6,5,6,3,3,4,4,3,3,5,6,3,5,6,5,5,3,3,4,5,6,3,4,3,4,4,6,3,5,6,3,3,3,4,4,4,4,3,5,5,6,3,3,5,5,5,6,5,3,4,3,4,5,6,3,3,3,5,5,3,4,6,6,4,3,5,3,5,3,4,5,3,4,3,3,5,5,6,6,4,5,5,5,5,5,6,6,6,5,3,3,5,6,4,3,5,6,5,5,3,4,6,6,3,5,5,3,4,3,3,3,3,4,4,5,6,5,6,5,6,5,5,5,5,5,6,3,3,3,4,4,5,6,5,6,3,3,4,4,3,3,4,3,3,5,3,3,4,3,3,5,5,5,5,5,6,5,5,3,3,5,3,5,3,5,5,3,3,5,6,4,5,6,4,6,5,5,6,5,3,4,6,6,6,5,5,6,6,4,6,5,5,5,5,6,3,4,6,6,3,4,3,4,5,6,5,5,5,3,5,3,3,3,4,4,5,5,3,3,3,4,5,6,5,5,3,5,5,5,3,5,3,5,5,3,4,6,6,5,6,3,4,4,6,4,5,6,3,4,5,6,3,4,5,3,3,4,4,3,5,5,6,6,4,6,6,6,6,4,6,6,4,4,6,6,4,6,4,6,6,6,6,4,6,4,4,6,6,6,6,6,6,4,4,4,6,4,4,4,4,6,6,6,6,4,4,6,6,4,4,4,6,6,6,4,6,6,4,6,4,4,4,6,6,6,4,4,6,4,6,4,4,4,6,4,6,6,6,6,6,4,4,4,6,6,4,4,6,6,6,6,6,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2",([[][[[[(()([[][((([](())[()()[[()[[([[][](())(([]([][[(()[]()())]([]((())))([[](([[[][()()[]((([[()]])([([()[()(([[]])[[[[[]]][(([])([][[()]]([[()(((())[][][][[[[[]((())[][](())(()(([(()(([[[[[][[(([([([[(([])[])][[][()]]][[]])][[[[]()]]()()[][[[([((())[[((()[][[([[[([([[()]][]())])[]()[]()[(())([[]])]]]])]]))]])])]]]])]))]]]]]])))]))))]]]]))]])))]]])]])])))]]]))])])))])]]]]])))]]))]]]]]),394,512
